zip_code,borough,date,rent_price,neighborhood
10467,Bronx County,2017-03-31,1443.5842076150934,Bronx Park and Fordham
10467,Bronx County,2017-04-30,1427.754188365658,Bronx Park and Fordham
10467,Bronx County,2017-05-31,NA,Bronx Park and Fordham
10467,Bronx County,2017-06-30,1419.2950378193489,Bronx Park and Fordham
10467,Bronx County,2017-07-31,1427.3263961875336,Bronx Park and Fordham
10467,Bronx County,2017-08-31,1391.9024051152228,Bronx Park and Fordham
10467,Bronx County,2017-09-30,1388.166876524416,Bronx Park and Fordham
10467,Bronx County,2017-10-31,1402.915001102667,Bronx Park and Fordham
10467,Bronx County,2017-11-30,1443.1414837015518,Bronx Park and Fordham
10467,Bronx County,2017-12-31,1448.3172197664576,Bronx Park and Fordham
10467,Bronx County,2018-01-31,1415.0707891006364,Bronx Park and Fordham
10467,Bronx County,2018-02-28,1447.5118149850116,Bronx Park and Fordham
10467,Bronx County,2018-03-31,1475.7493295742895,Bronx Park and Fordham
10467,Bronx County,2018-04-30,1550.592197049617,Bronx Park and Fordham
10467,Bronx County,2018-05-31,1557.8761314553906,Bronx Park and Fordham
10467,Bronx County,2018-06-30,1554.0923275232544,Bronx Park and Fordham
10467,Bronx County,2018-07-31,1551.87406846687,Bronx Park and Fordham
10467,Bronx County,2018-08-31,1552.8398970256396,Bronx Park and Fordham
10467,Bronx County,2018-09-30,1580.3682161737102,Bronx Park and Fordham
10467,Bronx County,2018-10-31,1576.0646403776964,Bronx Park and Fordham
10467,Bronx County,2018-11-30,1554.715276806298,Bronx Park and Fordham
10467,Bronx County,2018-12-31,1593.6410071624402,Bronx Park and Fordham
10467,Bronx County,2019-01-31,1588.4108095435463,Bronx Park and Fordham
10467,Bronx County,2019-02-28,1600.743663749788,Bronx Park and Fordham
10467,Bronx County,2019-03-31,1578.045616430224,Bronx Park and Fordham
10467,Bronx County,2019-04-30,1572.738251396927,Bronx Park and Fordham
10467,Bronx County,2019-05-31,1587.081010948672,Bronx Park and Fordham
10467,Bronx County,2019-06-30,1568.750724578559,Bronx Park and Fordham
10467,Bronx County,2019-07-31,1613.1960794219062,Bronx Park and Fordham
10467,Bronx County,2019-08-31,1620.661769203428,Bronx Park and Fordham
10467,Bronx County,2019-09-30,1685.9707986340627,Bronx Park and Fordham
10467,Bronx County,2019-10-31,1699.7788123374742,Bronx Park and Fordham
10467,Bronx County,2019-11-30,1695.050200502662,Bronx Park and Fordham
10467,Bronx County,2019-12-31,1669.1281300813746,Bronx Park and Fordham
10467,Bronx County,2020-01-31,1649.561455769121,Bronx Park and Fordham
10467,Bronx County,2020-02-29,1665.1020872595625,Bronx Park and Fordham
10467,Bronx County,2020-03-31,1668.4712964894368,Bronx Park and Fordham
10467,Bronx County,2020-04-30,1653.3174196715256,Bronx Park and Fordham
10467,Bronx County,2020-05-31,1612.7939752436937,Bronx Park and Fordham
10467,Bronx County,2020-06-30,1598.749777654131,Bronx Park and Fordham
10467,Bronx County,2020-07-31,1655.2257707902936,Bronx Park and Fordham
10467,Bronx County,2020-08-31,1699.813943402665,Bronx Park and Fordham
10467,Bronx County,2020-09-30,1745.7071080211488,Bronx Park and Fordham
10467,Bronx County,2020-10-31,1724.810097755375,Bronx Park and Fordham
10467,Bronx County,2020-11-30,1774.4498703746988,Bronx Park and Fordham
10467,Bronx County,2020-12-31,1725.4174299390704,Bronx Park and Fordham
10467,Bronx County,2021-01-31,1744.5143106040853,Bronx Park and Fordham
10467,Bronx County,2021-02-28,1701.264386208392,Bronx Park and Fordham
10467,Bronx County,2021-03-31,1737.234602816435,Bronx Park and Fordham
10467,Bronx County,2021-04-30,1690.3409556383056,Bronx Park and Fordham
10467,Bronx County,2021-05-31,1715.5122026931642,Bronx Park and Fordham
10467,Bronx County,2021-06-30,1725.934013785619,Bronx Park and Fordham
10467,Bronx County,2021-07-31,1751.6945138939152,Bronx Park and Fordham
10467,Bronx County,2021-08-31,1742.9384222560402,Bronx Park and Fordham
10467,Bronx County,2021-09-30,1772.3030723602292,Bronx Park and Fordham
10467,Bronx County,2021-10-31,1807.3737759590983,Bronx Park and Fordham
10467,Bronx County,2021-11-30,1812.2256155301257,Bronx Park and Fordham
10467,Bronx County,2021-12-31,1747.4749069586835,Bronx Park and Fordham
10467,Bronx County,2022-01-31,1728.9760313712452,Bronx Park and Fordham
10467,Bronx County,2022-02-28,1785.0262990343765,Bronx Park and Fordham
10467,Bronx County,2022-03-31,1831.988222785324,Bronx Park and Fordham
10467,Bronx County,2022-04-30,1886.6395011789016,Bronx Park and Fordham
10467,Bronx County,2022-05-31,1881.4827647166803,Bronx Park and Fordham
10467,Bronx County,2022-06-30,1904.169890498354,Bronx Park and Fordham
10467,Bronx County,2022-07-31,1937.0955655803737,Bronx Park and Fordham
10467,Bronx County,2022-08-31,1944.3527517185769,Bronx Park and Fordham
10467,Bronx County,2022-09-30,1931.8776095921276,Bronx Park and Fordham
10467,Bronx County,2022-10-31,1893.956265736768,Bronx Park and Fordham
10467,Bronx County,2022-11-30,1891.4472905612708,Bronx Park and Fordham
10467,Bronx County,2022-12-31,1899.3109769842208,Bronx Park and Fordham
10467,Bronx County,2023-01-31,1929.6476164140536,Bronx Park and Fordham
10467,Bronx County,2023-02-28,1945.848854710253,Bronx Park and Fordham
10467,Bronx County,2023-03-31,1958.64951149348,Bronx Park and Fordham
10467,Bronx County,2023-04-30,1909.7905706679312,Bronx Park and Fordham
10467,Bronx County,2023-05-31,1963.970339008555,Bronx Park and Fordham
10467,Bronx County,2023-06-30,2049.137419608218,Bronx Park and Fordham
10467,Bronx County,2023-07-31,2084.9840078882794,Bronx Park and Fordham
10467,Bronx County,2023-08-31,2100.268753380103,Bronx Park and Fordham
10467,Bronx County,2023-09-30,2182.7436618299803,Bronx Park and Fordham
10467,Bronx County,2023-10-31,2238.0534485150597,Bronx Park and Fordham
10467,Bronx County,2023-11-30,2317.342156801934,Bronx Park and Fordham
10467,Bronx County,2023-12-31,2243.913520722513,Bronx Park and Fordham
10467,Bronx County,2024-01-31,2269.4509701771626,Bronx Park and Fordham
10467,Bronx County,2024-02-29,2233.031952447314,Bronx Park and Fordham
10467,Bronx County,2024-03-31,2244.840928574602,Bronx Park and Fordham
10467,Bronx County,2024-04-30,2303.025891474007,Bronx Park and Fordham
10467,Bronx County,2024-05-31,2282.1799513628775,Bronx Park and Fordham
10467,Bronx County,2024-06-30,2309.0570876722672,Bronx Park and Fordham
10467,Bronx County,2024-07-31,2294.031004258415,Bronx Park and Fordham
10467,Bronx County,2024-08-31,2271.6111111111113,Bronx Park and Fordham
11373,Queens County,2015-01-31,NA,West Queens
11373,Queens County,2015-02-28,NA,West Queens
11373,Queens County,2015-03-31,NA,West Queens
11373,Queens County,2015-04-30,NA,West Queens
11373,Queens County,2015-05-31,NA,West Queens
11373,Queens County,2015-06-30,NA,West Queens
11373,Queens County,2015-07-31,NA,West Queens
11373,Queens County,2015-08-31,NA,West Queens
11373,Queens County,2015-09-30,NA,West Queens
11373,Queens County,2015-10-31,NA,West Queens
11373,Queens County,2015-11-30,NA,West Queens
11373,Queens County,2015-12-31,NA,West Queens
11373,Queens County,2016-01-31,NA,West Queens
11373,Queens County,2016-02-29,NA,West Queens
11373,Queens County,2016-03-31,NA,West Queens
11373,Queens County,2016-04-30,NA,West Queens
11373,Queens County,2016-05-31,NA,West Queens
11373,Queens County,2016-06-30,NA,West Queens
11373,Queens County,2016-07-31,NA,West Queens
11373,Queens County,2016-08-31,NA,West Queens
11373,Queens County,2016-09-30,NA,West Queens
11373,Queens County,2016-10-31,NA,West Queens
11373,Queens County,2016-11-30,NA,West Queens
11373,Queens County,2016-12-31,NA,West Queens
11373,Queens County,2017-01-31,NA,West Queens
11373,Queens County,2017-02-28,NA,West Queens
11373,Queens County,2017-03-31,NA,West Queens
11373,Queens County,2017-04-30,NA,West Queens
11373,Queens County,2017-05-31,NA,West Queens
11373,Queens County,2017-06-30,NA,West Queens
11373,Queens County,2017-07-31,NA,West Queens
11373,Queens County,2017-08-31,NA,West Queens
11373,Queens County,2017-09-30,NA,West Queens
11373,Queens County,2017-10-31,NA,West Queens
11373,Queens County,2017-11-30,NA,West Queens
11373,Queens County,2017-12-31,NA,West Queens
11373,Queens County,2018-01-31,NA,West Queens
11373,Queens County,2018-02-28,NA,West Queens
11373,Queens County,2018-03-31,NA,West Queens
11373,Queens County,2018-04-30,NA,West Queens
11373,Queens County,2018-05-31,NA,West Queens
11373,Queens County,2018-06-30,NA,West Queens
11373,Queens County,2018-07-31,NA,West Queens
11373,Queens County,2018-08-31,NA,West Queens
11373,Queens County,2018-09-30,NA,West Queens
11373,Queens County,2018-10-31,NA,West Queens
11373,Queens County,2018-11-30,NA,West Queens
11373,Queens County,2018-12-31,NA,West Queens
11373,Queens County,2019-01-31,NA,West Queens
11373,Queens County,2019-02-28,NA,West Queens
11373,Queens County,2019-03-31,NA,West Queens
11373,Queens County,2019-04-30,NA,West Queens
11373,Queens County,2019-05-31,NA,West Queens
11373,Queens County,2019-06-30,NA,West Queens
11373,Queens County,2019-07-31,NA,West Queens
11373,Queens County,2019-08-31,NA,West Queens
11373,Queens County,2019-09-30,NA,West Queens
11373,Queens County,2019-10-31,NA,West Queens
11373,Queens County,2019-11-30,NA,West Queens
11373,Queens County,2019-12-31,NA,West Queens
11373,Queens County,2020-01-31,NA,West Queens
11373,Queens County,2020-02-29,NA,West Queens
11373,Queens County,2020-03-31,NA,West Queens
11373,Queens County,2020-04-30,NA,West Queens
11373,Queens County,2020-05-31,NA,West Queens
11373,Queens County,2020-06-30,NA,West Queens
11373,Queens County,2020-07-31,NA,West Queens
11373,Queens County,2020-08-31,NA,West Queens
11373,Queens County,2020-09-30,NA,West Queens
11373,Queens County,2020-10-31,NA,West Queens
11373,Queens County,2020-11-30,NA,West Queens
11373,Queens County,2020-12-31,NA,West Queens
11373,Queens County,2021-01-31,NA,West Queens
11373,Queens County,2021-02-28,NA,West Queens
11373,Queens County,2021-03-31,NA,West Queens
11373,Queens County,2021-04-30,1872.3909289535263,West Queens
11373,Queens County,2021-05-31,1875.9799974288817,West Queens
11373,Queens County,2021-06-30,1908.655896447994,West Queens
11373,Queens County,2021-07-31,1930.109061260753,West Queens
11373,Queens County,2021-08-31,1949.6149460402037,West Queens
11373,Queens County,2021-09-30,1966.4942246372232,West Queens
11373,Queens County,2021-10-31,1910.506254627517,West Queens
11373,Queens County,2021-11-30,1934.0531531963563,West Queens
11373,Queens County,2021-12-31,1923.5855820578497,West Queens
11373,Queens County,2022-01-31,1927.9478247686693,West Queens
11373,Queens County,2022-02-28,1969.9940397433984,West Queens
11373,Queens County,2022-03-31,2023.199428337589,West Queens
11373,Queens County,2022-04-30,2100.8252620425724,West Queens
11373,Queens County,2022-05-31,2107.368089530121,West Queens
11373,Queens County,2022-06-30,2138.287843775261,West Queens
11373,Queens County,2022-07-31,2166.510529197723,West Queens
11373,Queens County,2022-08-31,2151.894420142207,West Queens
11373,Queens County,2022-09-30,2144.004412194777,West Queens
11373,Queens County,2022-10-31,2141.908924271653,West Queens
11373,Queens County,2022-11-30,2163.43456152475,West Queens
11373,Queens County,2022-12-31,2181.640765922026,West Queens
11373,Queens County,2023-01-31,2213.841574656115,West Queens
11373,Queens County,2023-02-28,2226.211439705739,West Queens
11373,Queens County,2023-03-31,2214.526099012951,West Queens
11373,Queens County,2023-04-30,2217.911187100698,West Queens
11373,Queens County,2023-05-31,2218.744846296118,West Queens
11373,Queens County,2023-06-30,2253.5247184672667,West Queens
11373,Queens County,2023-07-31,2261.120182467108,West Queens
11373,Queens County,2023-08-31,2295.725059412548,West Queens
11373,Queens County,2023-09-30,2275.544378474729,West Queens
11373,Queens County,2023-10-31,2302.1353682397225,West Queens
11373,Queens County,2023-11-30,2293.27520934253,West Queens
11373,Queens County,2023-12-31,2290.0688061359483,West Queens
11373,Queens County,2024-01-31,2283.985544231318,West Queens
11373,Queens County,2024-02-29,2273.5106698697155,West Queens
11373,Queens County,2024-03-31,2281.456150244231,West Queens
11373,Queens County,2024-04-30,2302.4576313070665,West Queens
11373,Queens County,2024-05-31,2377.1432773173055,West Queens
11373,Queens County,2024-06-30,2439.5506640692865,West Queens
11373,Queens County,2024-07-31,2491.626188594329,West Queens
11373,Queens County,2024-08-31,2476.3333333333335,West Queens
11226,Kings County,2015-01-31,1919.726384836996,Flatbush
11226,Kings County,2015-02-28,1947.0881261607385,Flatbush
11226,Kings County,2015-03-31,2038.5671601216911,Flatbush
11226,Kings County,2015-04-30,2041.3551687125712,Flatbush
11226,Kings County,2015-05-31,2053.751041569532,Flatbush
11226,Kings County,2015-06-30,2033.7088400522396,Flatbush
11226,Kings County,2015-07-31,2056.7473623748574,Flatbush
11226,Kings County,2015-08-31,2071.5591686311823,Flatbush
11226,Kings County,2015-09-30,2092.794897804929,Flatbush
11226,Kings County,2015-10-31,2093.8263166354673,Flatbush
11226,Kings County,2015-11-30,2095.3487773642833,Flatbush
11226,Kings County,2015-12-31,2088.1637558166867,Flatbush
11226,Kings County,2016-01-31,2089.652757491978,Flatbush
11226,Kings County,2016-02-29,2082.4602054004167,Flatbush
11226,Kings County,2016-03-31,2131.828259959381,Flatbush
11226,Kings County,2016-04-30,2151.5236781070403,Flatbush
11226,Kings County,2016-05-31,2171.467216502939,Flatbush
11226,Kings County,2016-06-30,2195.604977292169,Flatbush
11226,Kings County,2016-07-31,2235.3780493808094,Flatbush
11226,Kings County,2016-08-31,2240.7815917331304,Flatbush
11226,Kings County,2016-09-30,2202.911910248638,Flatbush
11226,Kings County,2016-10-31,2175.1570562094566,Flatbush
11226,Kings County,2016-11-30,2203.5034141134383,Flatbush
11226,Kings County,2016-12-31,2220.3568033439856,Flatbush
11226,Kings County,2017-01-31,2230.4765136694123,Flatbush
11226,Kings County,2017-02-28,2222.774373424059,Flatbush
11226,Kings County,2017-03-31,2227.3722716152556,Flatbush
11226,Kings County,2017-04-30,2217.892571600544,Flatbush
11226,Kings County,2017-05-31,2224.5778041475087,Flatbush
11226,Kings County,2017-06-30,2246.103377600079,Flatbush
11226,Kings County,2017-07-31,2268.8967437657248,Flatbush
11226,Kings County,2017-08-31,2266.584947330947,Flatbush
11226,Kings County,2017-09-30,2253.7808213094627,Flatbush
11226,Kings County,2017-10-31,2233.2494228784303,Flatbush
11226,Kings County,2017-11-30,2214.7069352444382,Flatbush
11226,Kings County,2017-12-31,2203.2833015697843,Flatbush
11226,Kings County,2018-01-31,2211.9996731011643,Flatbush
11226,Kings County,2018-02-28,2242.6291931760816,Flatbush
11226,Kings County,2018-03-31,2265.59324536428,Flatbush
11226,Kings County,2018-04-30,2292.587986023777,Flatbush
11226,Kings County,2018-05-31,2295.173333874135,Flatbush
11226,Kings County,2018-06-30,2304.9116203312033,Flatbush
11226,Kings County,2018-07-31,2320.556842718944,Flatbush
11226,Kings County,2018-08-31,2349.4651281550146,Flatbush
11226,Kings County,2018-09-30,2369.3974529705106,Flatbush
11226,Kings County,2018-10-31,2351.7676425396076,Flatbush
11226,Kings County,2018-11-30,2334.289824257376,Flatbush
11226,Kings County,2018-12-31,2306.880813753635,Flatbush
11226,Kings County,2019-01-31,2322.165534202156,Flatbush
11226,Kings County,2019-02-28,2310.8742484325494,Flatbush
11226,Kings County,2019-03-31,2337.3742610463423,Flatbush
11226,Kings County,2019-04-30,2320.3090782890554,Flatbush
11226,Kings County,2019-05-31,2348.1439885841523,Flatbush
11226,Kings County,2019-06-30,2347.7398954060504,Flatbush
11226,Kings County,2019-07-31,2377.1569991999377,Flatbush
11226,Kings County,2019-08-31,2401.688590120756,Flatbush
11226,Kings County,2019-09-30,2419.7420938497485,Flatbush
11226,Kings County,2019-10-31,2413.601712417948,Flatbush
11226,Kings County,2019-11-30,2378.537460342754,Flatbush
11226,Kings County,2019-12-31,2348.0243250368285,Flatbush
